Spike Factor,Spike Duration,Iteration,Grad (mean),Exp Avg (mean),Exp Avg Sq (mean),Denom (mean),Norm Grad (mean)
10.0,10,32,0.00012463804286727396,3.6676127135279852,37.54367184883657,6.127289120923081,0.5985702063583147
10.0,10,33,0.0002897088925782553,3.3008804130644447,37.50612817739985,6.124224710106932,0.5389874750377682
10.0,10,34,-0.00012217892823300974,2.970780153865177,37.46862204962069,6.121161831878318,0.4853294579459883
10.0,10,35,0.00014818489419613626,2.6737169569680788,37.43115342795489,6.118100485470707,0.43701749641373727
10.0,10,36,-0.0001398859372280557,2.4063312726775483,37.39372227488779,6.115040670117297,0.3935102646882953
10.0,10,37,-0.0001435325786873634,2.165683792151925,37.356328552866906,6.111982385045506,0.35433410237745644
10.0,10,38,-9.058872587982392e-05,1.9491063540641445,37.31897222455735,6.108925629497863,0.3190587792806958
10.0,10,39,3.765816909144599e-05,1.7541994844746391,37.281653252582984,6.105870402710853,0.2872972023277498
10.0,10,40,0.0001709925086463376,1.57879663527804,37.24437159959611,6.102816703920611,0.25869966474067274
10.0,10,41,-1.1068069262655883e-05,1.4209158649433096,37.207127228345,6.099764532368466,0.232946019047654
10.0,10,42,-0.00029270292547032954,1.2787950081564317,37.16992010147807,6.096713887284883,0.20975152054017918
10.0,10,43,0.0003846856223003594,1.1509539759030185,37.1327501817121,6.0936647679032525,0.18887714039757478
10.0,10,44,-2.722708371774411e-06,1.0358583060418796,37.0956174319376,6.090617173468543,0.1700744401658015
10.0,10,45,-0.00024419091893884264,0.9322480563457978,37.0585218148545,6.087571103207413,0.15313957579150322
10.0,10,46,0.00014176532391037305,0.8390374272436091,37.0214632933206,6.084526556356799,0.13789691268041637
10.0,10,47,2.0765252571136594e-05,0.7551357610445053,36.98444183029871,6.081483532159599,0.12416966305199348
10.0,10,48,-3.100149849160889e-05,0.6796190847902056,36.947457388903764,6.078442029868558,0.11180810501287312
10.0,10,49,7.563942291174138e-05,0.6116647402534763,36.91050993184501,6.075402048700402,0.10067889093600285
100.0,1,0,99.99999999990618,9.999999999990617,9.999999999981247,3.1622776701654143,3.1622776501683774
100.0,1,1,0.00012766490384510574,9.000012766481941,9.99000000037618,3.1606961359153303,2.8474780173310004
100.0,1,2,0.00010101891547731455,8.100021591725294,9.980010000661267,3.159115392612871,2.564015740186639
100.0,1,3,0.00016871705814949531,7.29003630425858,9.970029991023456,3.1575354398920314,2.3087741825972525
100.0,1,4,-0.0002468728416432079,6.5610079865485575,9.96005996131084,3.1559562773317955,2.0789286701067873
100.0,1,5,7.214546380778078e-05,5.904914402440083,9.950099901682526,3.154377904559009,1.871974310340475
100.0,1,6,-0.00031777898870760516,5.314391184297204,9.940149802200235,3.152800321183732,1.6856098207646384
100.0,1,7,-1.5310092451491925e-05,4.782950534858239,9.930209652753152,3.1512235267872737,1.5178074465998097
100.0,1,8,-5.2687144688767687e-05,4.304650212657946,9.920279443397241,3.1496475209759884,1.3667085551605007
100.0,1,9,1.699097653451754e-05,3.874186890489805,9.91035916429706,3.1480723033720976,1.2306537198462442
100.0,1,10,0.000244350428758018,3.4867926364837003,9.900448805642117,3.1464978736004374,1.108150323487705
100.0,1,11,-0.00018809734583006773,3.138094563100747,9.890548357144942,3.1449242312086674,0.9978283520982334
100.0,1,12,0.00011859553801253968,2.8242969663444737,9.8806578091285,3.143351375840049,0.898498649578968
100.0,1,13,-0.00024385298171564543,2.541842884411855,9.870777151671636,3.1417793070976865,0.8090456508735364
100.0,1,14,-0.00029767785565372885,2.2876288281851043,9.86090637502123,3.1402080246100557,0.7284959500315837
100.0,1,15,0.0001893916146993735,2.058884884528064,9.851045469071027,3.1386375279480387,0.6559804584615772
100.0,1,16,0.00011383880584918568,1.8530077799558424,9.841194423790615,3.1370678166931576,0.5906814542215206
100.0,1,17,6.588592353015736e-05,1.6677135905526113,9.83135322978356,3.1354988905266,0.531881416252878
100.0,1,18,0.0002522953511870753,1.5009674610324688,9.821521876987301,3.133930749022052,0.47894085135762826
100.0,1,19,0.00025121452598922563,1.350895836381821,9.81170035536512,3.1323633917558777,0.4312704713435448
100.0,1,20,-0.00021205189753969311,1.2157850475538852,9.801888655332444,3.130796818375217,0.38833086849271825
100.0,1,21,7.417218858547679e-06,1.0942072845203823,9.792086766888772,3.1292310284594507,0.349672898730993
100.0,1,22,-4.165408362116759e-05,0.984782390659982,9.782294680421012,3.1276660216484644,0.314861747975554
100.0,1,23,-0.00012229799234052193,0.8862919217947498,9.772512385942449,3.1261017975210725,0.28351345515925297
100.0,1,24,-0.00015662354299433894,0.7976470672609755,9.762739873932619,3.1245383557292725,0.2552847737645402
100.0,1,25,0.0001585077161579876,0.7178982113064937,9.752977134240293,3.1229756958227846,0.2298763362989782
100.0,1,26,-3.124201262300356e-05,0.6461052659745821,9.74322415730672,3.1214138174447483,0.20699122377291718
100.0,1,27,3.962105091317216e-05,0.5814987014822152,9.733480933622072,3.1198527202448396,0.18638658732473062
100.0,1,28,0.000213264040996114,0.5233701577380933,9.723747452918081,3.1182924037498356,0.16783870464127223
100.0,1,29,-9.936351649880002e-05,0.47102320561263405,9.71402370580542,3.1167328676259825,0.15112723021765145
100.0,1,30,0.0001090098605696186,0.4239317860374276,9.704309682411711,3.115174111460737,0.13608606481344973
100.0,1,31,0.00024832226036092394,0.38156343965972095,9.694605373051022,3.113616134870088,0.1225467183916814
100.0,1,32,-5.553987571458847e-05,0.34340154170617737,9.684910767974687,3.112058937458586,0.11034544930135923
100.0,1,33,0.00011546589355941978,0.30907293412491565,9.675225857490084,3.110502518838416,0.0993643092243297
100.0,1,34,-9.628372524417742e-05,0.2781560123398996,9.665550632066626,3.10894687864646,0.0894695288138865
100.0,1,35,0.00011929020617218653,0.2503523401265269,9.65588508172375,3.1073920164458793,0.08056670635746603
100.0,1,36,0.00016319511288429185,0.22533342562516268,9.646229196987552,3.1058379318799476,0.07255157241536135
100.0,1,37,-5.3313156884302955e-05,0.20279475174695796,9.636582968031052,3.104284624533766,0.065327370481506
100.0,1,38,-0.00011916830672862521,0.1825033597415893,9.626946385291259,3.1027320940335628,0.058820212061666086
100.0,1,39,-0.0002754256428108634,0.16422548120314928,9.617319439237868,3.101180340009506,0.052955798501755615
100.0,1,40,9.516734339323378e-05,0.1478124498171737,9.607702120059184,3.0996293620450444,0.04768713692905907
100.0,1,41,5.512603944918501e-05,0.13303671743940124,9.598094418277917,3.0980791597761828,0.04294167791665294
100.0,1,42,5.615618038610037e-05,0.11973866131349975,9.588496324175233,3.0965297327986097,0.03866866190407352
100.0,1,43,8.276902731708331e-05,0.10777307208488149,9.578907828212058,3.094981080735661,0.03482188397069734
100.0,1,44,-0.00011310074064489837,0.09698445480232884,9.569328920656254,3.093433203178132,0.03135172102720385
100.0,1,45,5.0351249002467164e-05,0.0872910444469962,9.559759592117393,3.091886099770675,0.028232296284612025
100.0,1,46,-1.670597094697304e-05,0.07856026940520189,9.550199832860718,3.090339770100937,0.025421240138471156
100.0,1,47,-0.000141756104280593,0.07069006685425365,9.540649633384877,3.0887942137929425,0.022885974901982686
100.0,1,48,-1.271976422582709e-05,0.0636197881924057,9.531108984193178,3.087249430470134,0.02060727182083271
100.0,1,49,-0.00014339015698284103,0.057243470357466845,9.521577875529683,3.085705419712613,0.018551177954894204
100.0,2,0,100.00000000018102,10.000000000018101,10.000000000036213,3.162277670174105,3.1622776501683774
100.0,2,1,200.00000000018105,29.00000000003439,49.99000000010862,7.070360679733095,4.101629508542857
100.0,2,2,2.6129099236258283e-05,26.100002612940873,49.940010000391354,7.066824615180984,3.693314046152035
100.0,2,3,-4.198426788506706e-05,23.48999815322,49.8900699907477,7.063290319108616,3.325645285975506
100.0,2,4,3.6243471353931674e-05,21.141001962245134,49.840179921090936,7.059757790624696,2.9945789344671603
100.0,2,5,5.448120316974792e-05,19.02690721414094,49.79033974152672,7.056227028848439,2.6964703851437855
100.0,2,6,0.00034657792988855503,17.124251150519832,49.740549402133425,7.0526980328940345,2.4280425832286765
100.0,2,7,-0.0001811407201362537,15.411807921395837,49.69080885307703,7.049170801878789,2.186329194532808
100.0,2,8,3.97478068718047e-05,13.870631104036942,49.641118044573915,7.045645334920487,1.9686814258574197
100.0,2,9,5.970752971554003e-07,12.483568053340777,49.59147692684785,7.042121631134346,1.772699863369148
100.0,2,10,-0.00022061882856704783,11.235189186123844,49.54188545030132,7.038599689645187,1.5962250563350628
100.0,2,11,-7.627359605046652e-05,10.111662640151852,49.492343565216196,7.03507950956617,1.4373203069563325
100.0,2,12,1.7875563341890125e-05,9.100498163693004,49.44285122183898,7.03156109000485,1.2942358101146394
100.0,2,13,5.112016586444591e-05,8.19045345934029,49.39340837088696,7.028044430099161,1.165395799756594
100.0,2,14,0.00029839950533823976,7.371437953356795,49.34401496286645,7.024529528968973,1.0493852894997708
100.0,2,15,1.945177423135638e-05,6.634296103198539,49.29467094823438,7.021016385727547,0.9449196154398469
100.0,2,16,-3.3472890314706054e-05,5.970863145589654,49.24537627769861,7.017504999502936,0.8508527099036738
100.0,2,17,2.9839733136861736e-05,5.373779815004002,49.19613090174414,7.013995369404235,0.7661510354633221
100.0,2,18,-0.00026510537122313607,4.83637532296648,49.1469347711722,7.010487494559985,0.6898771771177712
100.0,2,19,-0.00010546572194603264,4.352727244097637,49.09778783666297,7.006981374087032,0.6211986320093181
100.0,2,20,0.0002122188481410413,3.9174757415726873,49.04869004914052,7.00347700711654,0.5593615482126904
100.0,2,21,-1.7387191117868603e-05,3.5257264286963066,48.999641359478815,6.999974392773042,0.5036770466383934
100.0,2,22,-1.247575475521089e-05,3.173152538251201,48.95064171843424,6.996473530169588,0.4535359884616452
100.0,2,23,-2.436125129827093e-05,2.855834848300951,48.901691076897265,6.992974418425735,0.4083862856377871
100.0,2,24,6.821641469315591e-05,2.5702581851123254,48.85278938608174,6.9894770566810855,0.3677325448340192
100.0,2,25,-0.0001257007954409902,2.3132197965215484,48.8039365970573,6.985981444061881,0.33112309487850083
100.0,2,26,-0.0001208757714948267,2.0818857292922446,48.75513266082027,6.982487579686055,0.29815817150165985
100.0,2,27,0.00032159273840176084,1.8737293156368602,48.70637752851629,6.978995462679153,0.268481234248798
100.0,2,28,-0.00015152035021753326,1.6863412320381523,48.65767115136816,6.975505092169188,0.24175184588873225
100.0,2,29,0.00010238180484731937,1.517717347014822,48.60901348059328,6.972016467280725,0.21768699975643813
100.0,2,30,-4.661613051580557e-05,1.3659409507002882,48.56040446749703,6.968529587141582,0.1960156635082299
100.0,2,31,0.0001466737864506093,1.2293615230089046,48.51184406340596,6.965044450878031,0.1765044762713508
100.0,2,32,-1.9942583804570394e-06,1.106425171282176,48.463332219710914,6.961561057617906,0.15893348663105322
100.0,2,33,-0.00026210285330432304,0.9957564438686279,48.41486888788013,6.958079406491544,0.14310794483598976
100.0,2,34,0.00018704611373789745,0.896199504093139,48.36645401926751,6.954599496618011,0.1288642867973859
100.0,2,35,-0.0002177548291756813,0.8065577782009076,48.318087565607556,6.951121327140678,0.11603275791658244
100.0,2,36,7.568662140501227e-05,0.7259095690429573,48.26976947832705,6.947644897177744,0.10448282544460996
100.0,2,37,-0.00020068486595623266,0.653298543652066,48.22149970910125,6.944170205862228,0.09407870548745409
100.0,2,38,5.858025129105075e-05,0.5879745473119886,48.17327820976861,6.94069725233586,0.08471404614487524
100.0,2,39,-6.493750147031532e-05,0.5291705988306427,48.125104932041644,6.937226035728269,0.07627985539252954
100.0,2,40,9.362290997274596e-05,0.4762629012385757,48.07697982737649,6.93375655514755,0.06868757180189772
100.0,2,41,0.0003933160687594017,0.42867594272159404,48.028902847908824,6.930288809747729,0.06185542255016045
100.0,2,42,4.6941109702211165e-06,0.38580881786053167,47.98087394530471,6.926822798645938,0.05569780389588572
100.0,2,43,-0.00022195708559481943,0.34720574036591906,47.9328930717825,6.923358520996127,0.05014990041508981
100.0,2,44,-0.00021314396225452517,0.3124638519331017,47.88496017910331,6.919895975916201,0.045154414606894636
100.0,2,45,-0.00012411058675831864,0.2812050556811157,47.837075219349046,6.916435162544195,0.040657513454904634
100.0,2,46,-3.585214388000799e-05,0.25308096489861615,47.78923814443777,6.912976080003263,0.03660955310270612
100.0,2,47,-8.240023384425563e-05,0.22776462838537012,47.74144890663477,6.9095187274386305,0.03296389189610074
100.0,2,48,-0.0001382143847381792,0.2049743441083593,47.693707458138945,6.906063103987698,0.02968034624386845
100.0,2,49,-0.00014630835144905792,0.18446227886237845,47.64601375097037,6.902609208771894,0.02672355819129421
100.0,5,0,99.99999999998732,9.99999999999873,9.999999999997474,3.1622776701679802,3.1622776501683774
100.0,5,1,199.99999999998732,28.999999999997584,49.98999999999244,7.070360679724879,4.101629508542416
100.0,5,2,299.9999999999873,56.099999999996555,139.9400099999849,11.82962426438716,4.742331518413856
100.0,5,3,399.9999999999873,90.48999999999562,299.80006998997493,17.314735641535783,5.226184324923906
100.0,5,4,499.9999999999873,131.44099999999477,549.5002699199724,23.44142210679209,5.607211004570841
100.0,5,5,0.00016100369967292014,118.29691610036528,548.950769650387,23.42969846410707,5.049015730253177
100.0,5,6,6.854597437972967e-05,106.46723134492619,548.4018188811085,23.417980684710372,4.546388212474646
100.0,5,7,6.349155663229022e-05,95.82051455958924,547.8534170624848,23.406268765666397,4.0937970728655415
100.0,5,8,-1.6867805681949873e-05,86.23846141684974,547.3055636457543,23.394562704048255,3.6862608849673784
100.0,5,9,-3.6981834033131096e-06,77.61461490534643,546.7582580824287,23.382862496924666,3.3192948432021256
100.0,5,10,-3.5807737670752706e-05,69.85314983403802,546.2114998246507,23.371168141367562,2.9888600095429623
100.0,5,11,0.00010039109532501348,62.86784488974375,545.6652883251793,23.359479634451812,2.691320434939094
100.0,5,12,-5.693594242192542e-05,56.581054707175134,545.1196230372542,23.347796973252322,2.423400150857722
100.0,5,13,-9.321236666447686e-05,50.92293991522096,544.5745034146366,23.336120154844913,2.1821510849843913
100.0,5,14,-0.00012291294890586524,45.83063363240397,544.0299289116274,23.324449176306743,1.9649181545928758
100.0,5,15,-0.00023029278815647552,41.24754723988476,543.4858989829376,23.312784034713513,1.7693102281763426
100.0,5,16,3.2610112169993374e-05,37.12279577690751,542.9424130843445,23.301124727153564,1.593176132551537
100.0,5,17,0.00017597178788317575,33.41053379639554,542.399470671586,23.28947125070416,1.4345767422858677
100.0,5,18,-3.77836718645463e-05,30.069476638388803,541.8570712012681,23.277823602450994,1.2917649498479185
100.0,5,19,-0.00017541007470554088,27.062511433542454,541.3152141303135,23.266181779476348,1.1631694314971328
100.0,5,20,-9.127294642392762e-05,24.356251162893564,540.7738989163536,23.254545778867502,1.047375914993241
100.0,5,21,0.00022896968131871212,21.92064894357234,540.2331250178955,23.24291559772039,0.9431109815552685
100.0,5,22,-1.849975243063425e-05,19.728582199239867,539.6928918931673,23.231291233114725,0.8492245222735629
100.0,5,23,0.00017705775072652814,17.755741685090953,539.1531990015512,23.219672682144868,0.7646852704665603
100.0,5,24,9.586148887620953e-05,15.980177102730744,538.6140458029265,23.20805994190569,0.6885615231403335
100.0,5,25,0.00010108988883575071,14.382169501446555,538.0754317574856,23.19645300948864,0.6200158918936203
100.0,5,26,-0.00012834975355723927,12.943939716326543,537.5373563260457,23.184851881988436,0.5582929656920634
100.0,5,27,6.757045356254443e-05,11.649552501739244,536.99981897012,23.17325655650464,0.5027153811262346
100.0,5,28,1.3958512182901035e-05,10.48459864741654,536.4628191513905,23.161667030130275,0.452670295008449
100.0,5,29,7.125875309592559e-06,9.436139495262417,535.926356332501,23.15008329996898,0.4076071508250279
100.0,5,30,-4.907514160436955e-05,8.492520638222015,535.390429976597,23.13850536312506,0.3670297845493605
100.0,5,31,-0.00016805694178936384,7.6432517687056345,534.8550395469308,23.12693321669498,0.3304913668012016
100.0,5,32,-4.23202041577944e-05,6.878922359814655,534.3201845076616,23.115366857784647,0.297590879787314
100.0,5,33,5.2779331870043325e-05,6.191035401766376,533.7858643235866,23.103806283503648,0.26796603666932745
100.0,5,34,5.65221207476988e-05,5.571937513801814,533.2520784594624,23.09225149095054,0.2412903529993756
100.0,5,35,4.1624659698886366e-05,5.014747924887603,532.7188263812636,23.08070247724011,0.2172701602055937
100.0,5,36,0.0002657558572275245,4.513299707984565,532.1861075552737,23.069159239483717,0.19564214114313652
100.0,5,37,0.0002406908739585078,4.061993806273504,531.653921448251,23.0576217747929,0.17616707594337272
100.0,5,38,-0.00010863636599246039,3.655783562009555,531.1222675271806,23.046090080273977,0.1586292316516926
100.0,5,39,0.0001962163122753792,3.290224827439827,530.5911452599755,23.034564153043284,0.14283859705698526
100.0,5,40,0.0002719332793999922,2.961229538023785,530.060554115116,23.023043990219385,0.12862024410333273
100.0,5,41,0.00023211854873421824,2.66512979607628,529.5304935614305,23.011529588918272,0.11581715095374337
100.0,5,42,-0.00014924782920259298,2.3986018916857312,529.0009630681416,23.00002094625442,0.10428694379412495
100.0,5,43,0.00030590516784045234,2.1587722930339424,528.4719621054537,22.988518059353545,0.09390654445233294
100.0,5,44,0.00013180225806651107,1.9429082439563548,527.943490143612,22.977020925332173,0.08455875329835721
100.0,5,45,-0.00014025355994703518,1.7486033942047245,527.4155466539181,22.96552954131972,0.07614034725646655
100.0,5,46,-0.00010755747030988002,1.5737322990372213,526.8881311075697,22.95404390443328,0.06856013282841525
100.0,5,47,6.512873117687626e-05,1.416365582006617,526.3612429768018,22.942564011802453,0.061735278640957014
100.0,5,48,-6.304902766746732e-05,1.2747227189031884,525.8348817341241,22.931089860552767,0.055589277555273625
100.0,5,49,-1.9930730314903395e-05,1.147248453939838,525.3090468526696,22.91962144781327,0.050055296792403864
100.0,10,0,99.99999999993804,9.999999999993802,9.999999999987615,3.162277670166421,3.1622776501683774
100.0,10,1,199.99999999993804,28.99999999998822,49.989999999962876,7.070360679722788,4.101629508542305
100.0,10,2,299.99999999993804,56.0999999999832,139.94000999992582,11.82962426438466,4.742331518413728
100.0,10,3,399.99999999993804,90.48999999997866,299.8000699898765,17.31473564153294,5.2261843249237865
100.0,10,4,499.99999999993804,131.44099999997462,549.5002699198249,23.44142210678894,5.607211004570733
100.0,10,5,599.999999999938,178.29689999997095,908.9507696498309,30.148810428486346,5.913895024909694
100.0,10,6,699.999999999938,230.46720999996762,1398.041818880095,37.39039742538053,6.163807444408894
100.0,10,7,799.999999999938,287.4204889999647,2036.6437770611162,45.12918986602463,6.368837771146171
100.0,10,8,899.999999999938,348.678440099962,2844.607133283944,53.33485852939559,6.537533795234262
100.0,10,9,999.999999999938,413.81059608995963,3841.7625261505373,61.98195323955334,6.676307771241538
100.0,10,10,-8.797200319278736e-05,372.42952768376335,3837.920763624668,61.950954511320376,6.011683445744307
100.0,10,11,-7.000000010316235e-05,335.18656791538695,3834.0828428613877,61.91997128632883,5.413222276306062
100.0,10,12,-0.00024494102358181596,301.6678866297459,3830.248760018986,61.88900355682556,4.874337431410719
100.0,10,13,6.663946899338385e-05,271.50110463071826,3826.4185112592686,61.85805131505865,4.389098894303906
100.0,10,14,0.00017883566500894355,244.35101205121293,3822.592092748359,61.82711455328399,3.952165871183035
100.0,10,15,6.264316395244028e-05,219.91591711040803,3818.769500655915,61.796193263758894,3.5587291950454225
100.0,10,16,0.00016299248307688387,197.92434169861554,3814.95073115579,61.76528743874747,3.2044591696411477
100.0,10,17,-2.06253168983483e-05,178.1319054662223,3811.1357804249815,61.73439707051224,2.885456308300255
100.0,10,18,-3.990857699552227e-05,160.31871092874238,3807.324644644962,61.70352215132482,2.598210042784409
100.0,10,19,1.5250489845738317e-05,144.28684136091715,3803.5173200005993,61.672662673457296,2.33955913538034
100.0,10,20,-0.00016243682368058637,129.85814098114304,3799.7138026809052,61.641818629188265,2.1066565501955097
100.0,10,21,1.6591905653523906e-05,116.87232854221932,3795.914088878486,61.610990010798446,1.8969396291430363
100.0,10,22,5.656818075962064e-05,105.18510134481546,3792.1181747899172,61.58017681057372,1.7081000216737685
100.0,10,23,0.0002252655048059196,94.6666137368844,3788.3260566153895,61.54937902080229,1.538059607472063
100.0,10,24,0.00017564810714082533,85.19996992800667,3784.537730559086,61.518596633777804,1.3849465785964665
100.0,10,25,5.8285258781986036e-05,76.6799787637319,3780.75319282887,61.48782964179681,1.247075709297895
100.0,10,26,-0.00014041940601840675,69.0119668454181,3776.972439636271,61.45707803715868,1.122929515192563
100.0,10,27,-0.00014566540042884957,62.11075559433625,3773.195467197028,61.42634181217008,1.011142024121491
100.0,10,28,0.00027124797868221466,55.8997071597005,3769.422271730259,61.39562095913821,0.9104836189685984
100.0,10,29,2.4626596003533098e-05,50.30973890639004,3765.652849458772,61.36491547037338,0.8198453223760943
100.0,10,30,0.0002531035849255068,45.27879032610953,3761.8871966097163,61.334225338194344,0.7382304101249211
100.0,10,31,-4.538479078625194e-05,40.7509067550195,3758.1253094132862,61.30355055491776,0.6647397481245967
100.0,10,32,-0.00018326984897452676,36.67579775253266,3754.367184104326,61.27289111287131,0.5985648316311999
100.0,10,33,5.0656237820681236e-05,33.00822304290317,3750.612816920547,61.242247004379195,0.5389779875409026
100.0,10,34,-7.189463382074765e-06,29.70740001966652,3746.8622041040826,61.21161822177482,0.4853228991926683
100.0,10,35,-0.0001388519971543135,26.736646132500155,3743.11534190037,61.18100475739173,0.43700894155828485
100.0,10,36,-6.763911094769817e-05,24.06297475533904,3739.3722265587057,61.15040660356818,0.3935047384285904
100.0,10,37,-3.150230589650849e-05,21.656674129574547,3735.6328543324908,61.11982375264908,0.3543314230947188
100.0,10,38,-1.3229563048694513e-05,19.491005393660792,3731.8972214785726,61.089256196980806,0.31905782795607335
100.0,10,39,-6.234825509421995e-05,17.5418986194692,3728.1653242572684,61.05870392891126,0.2872956268428607
100.0,10,40,-0.00018019938672087,15.78769073758361,3724.437158933498,61.02816694079924,0.2586951489612749
100.0,10,41,0.00026625949019716793,14.208948289774268,3720.7127217749407,60.99764522499941,0.23294257077240157
100.0,10,42,-2.023751359071366e-06,12.788053258421705,3716.9920090535775,60.9671387738749,0.2097532132162569
100.0,10,43,-0.0003184642653677096,11.509216086153,3713.275017044899,60.93664757979087,0.18887182907597194
100.0,10,44,-8.982400701081744e-05,10.358285495136998,3709.5617420282306,60.90617163511719,0.17006955480952662
100.0,10,45,-0.00014989725467263597,9.322441955897832,3705.852180286619,60.875710932227584,0.1531389418396514
100.0,10,46,-5.916844927046232e-05,8.390191843463121,3702.1463281066863,60.8452654634984,0.13789391466286674
100.0,10,47,-3.3969845599459594e-05,7.55116926213225,3698.444181778897,60.81483522131087,0.1241665661783484
100.0,10,48,2.84137108979435e-05,6.796055177290115,3694.745737597485,60.78442019805053,0.11180587320150298
100.0,10,49,-0.00019563289853654107,6.116430096271249,3691.0509918602115,60.754020386105246,0.10067531428208343
